time unit: us, MotorControl:MCA|HeartRateSetPoint, MotorControl:MCA|HeartRateSetPoint[7], MotorControl:MCA|HeartRateSetPoint[6], MotorControl:MCA|HeartRateSetPoint[5], MotorControl:MCA|HeartRateSetPoint[4], MotorControl:MCA|HeartRateSetPoint[3], MotorControl:MCA|HeartRateSetPoint[2], MotorControl:MCA|HeartRateSetPoint[1], MotorControl:MCA|HeartRateSetPoint[0], MotorControl:MCA|HeartRate, MotorControl:MCA|HeartRate[7], MotorControl:MCA|HeartRate[6], MotorControl:MCA|HeartRate[5], MotorControl:MCA|HeartRate[4], MotorControl:MCA|HeartRate[3], MotorControl:MCA|HeartRate[2], MotorControl:MCA|HeartRate[1], MotorControl:MCA|HeartRate[0], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement, MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[11], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[10], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[9], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[8], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[7], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[6], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[5], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[4], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[3], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[2], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[1], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[0], MotorControl:MCA|CurrentControl:CC|MotorSignal, MotorControl:MCA|CurrentControl:CC|MotorSignal[11], MotorControl:MCA|CurrentControl:CC|MotorSignal[10], MotorControl:MCA|CurrentControl:CC|MotorSignal[9], MotorControl:MCA|CurrentControl:CC|MotorSignal[8], MotorControl:MCA|CurrentControl:CC|MotorSignal[7], MotorControl:MCA|CurrentControl:CC|MotorSignal[6], MotorControl:MCA|CurrentControl:CC|MotorSignal[5], MotorControl:MCA|CurrentControl:CC|MotorSignal[4], MotorControl:MCA|CurrentControl:CC|MotorSignal[3], MotorControl:MCA|CurrentControl:CC|MotorSignal[2], MotorControl:MCA|CurrentControl:CC|MotorSignal[1], MotorControl:MCA|CurrentControl:CC|MotorSignal[0], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage, MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[11], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[10], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[9], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[8], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[7], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[6], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[5], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[4], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[3], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[2], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[1], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[0], 
0, XX, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
1428800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000110110100, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
1429600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000101111000, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
1430400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000101111000, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
1431200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000101001000, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
1432000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000100100000, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
1432800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000100100000, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
1433600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000011110110, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
1434400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000011011001, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
1435200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000011011001, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
1436000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010110101, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
1436800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010110101, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
1437600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010100000, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
1438400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010001100, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1439200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010001100, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1440000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001111101, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
1440800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001110001, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
1441600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001110001, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
1442400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001101000, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
1443200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001101000, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
1444000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001100000, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
1444800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001011010, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
1445600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001011010, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
1446400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001010101, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
1447200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001010101, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
1448000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001010101, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
1448800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001011011, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
1449600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001011011, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
1450400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001100011, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 
1451200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001110110, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
1452000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000001110110, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
1452800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010010110, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
1453600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010111010, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
1454400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000010111010, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
1455200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000011101010, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
1456000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000011101010, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
1456800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000100011101, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
1457600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000101010100, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
1458400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000101010100, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
1459200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000110010110, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
1460000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000111011000, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
1460800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000111011000, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
1461600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001000001110, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
1462400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001000001110, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
1463200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001000110100, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
1464000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001001001000, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
1464800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001001001000, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
1465600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001001101100, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
1466400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010000010, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
1467200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000001, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010000010, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
1468000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000001, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010010100, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
1468800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000001, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010010100, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
1469600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000001, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010011100, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
1470400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010001000, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
1471200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001010001000, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
1472000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001001011100, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
1472800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001000010110, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1473600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 001000010110, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1474400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000111011010, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
1475200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000111011010, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
1476000, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000110011001, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 
1476800, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000101101000, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
1477600, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000101101000, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
1478400, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000100110110, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1479200, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 01100010, 0, 1, 1, 0, 0, 0, 1, 0, 000101000001, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000100010001, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
