time unit: us, MotorControl:MCA|HeartRateSetPoint, MotorControl:MCA|HeartRateSetPoint[7], MotorControl:MCA|HeartRateSetPoint[6], MotorControl:MCA|HeartRateSetPoint[5], MotorControl:MCA|HeartRateSetPoint[4], MotorControl:MCA|HeartRateSetPoint[3], MotorControl:MCA|HeartRateSetPoint[2], MotorControl:MCA|HeartRateSetPoint[1], MotorControl:MCA|HeartRateSetPoint[0], MotorControl:MCA|HeartRate, MotorControl:MCA|HeartRate[7], MotorControl:MCA|HeartRate[6], MotorControl:MCA|HeartRate[5], MotorControl:MCA|HeartRate[4], MotorControl:MCA|HeartRate[3], MotorControl:MCA|HeartRate[2], MotorControl:MCA|HeartRate[1], MotorControl:MCA|HeartRate[0], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement, MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[11], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[10], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[9], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[8], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[7], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[6], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[5], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[4], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[3], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[2], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[1], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[0], MotorControl:MCA|CurrentControl:CC|MotorSignal, MotorControl:MCA|CurrentControl:CC|MotorSignal[11], MotorControl:MCA|CurrentControl:CC|MotorSignal[10], MotorControl:MCA|CurrentControl:CC|MotorSignal[9], MotorControl:MCA|CurrentControl:CC|MotorSignal[8], MotorControl:MCA|CurrentControl:CC|MotorSignal[7], MotorControl:MCA|CurrentControl:CC|MotorSignal[6], MotorControl:MCA|CurrentControl:CC|MotorSignal[5], MotorControl:MCA|CurrentControl:CC|MotorSignal[4], MotorControl:MCA|CurrentControl:CC|MotorSignal[3], MotorControl:MCA|CurrentControl:CC|MotorSignal[2], MotorControl:MCA|CurrentControl:CC|MotorSignal[1], MotorControl:MCA|CurrentControl:CC|MotorSignal[0], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage, MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[11], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[10], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[9], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[8], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[7], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[6], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[5], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[4], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[3], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[2], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[1], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
1282400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000111011000, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
1283200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000111010100, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
1284000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000111010000, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
1284800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000111010000, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
1285600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000111001000, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
1286400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000110101110, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
1287200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000110101110, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
1288000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000110000000, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
1288800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000110000000, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
1289600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000101010011, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
1290400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000100100011, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
1291200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000100100011, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
1292000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 000011111100, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
1292800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111011010, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 000011100001, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
1293600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011011, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 000011100001, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
1294400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011100, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 000011000000, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1295200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011101, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 000011000000, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1296000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111011110, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 000010110100, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
1296800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011111, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 000010011100, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
1297600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100000, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 000010011100, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
1298400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100001, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 000010100010, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
1299200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100010, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 000010101110, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
1300000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100011, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 000010101110, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
1300800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100100, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 000011000000, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1301600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100101, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 000011000000, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1302400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100110, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 000011101000, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
1303200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100111, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 000011110011, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
1304000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111101000, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 000011110011, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
1304800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101001, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 000011111000, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
1305600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101010, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 000100001100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
1306400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111101011, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 000100001100, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
1307200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000100101000, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
1308000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000100101000, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
1308800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000101001011, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
1309600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000101010011, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
1310400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000101010011, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
1311200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000101110010, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
1312000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000110011100, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
1312800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000110011100, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
1313600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000111100100, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
1314400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 000111100100, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
1315200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 001000100110, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
1316000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 001001111011, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
1316800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 001001111011, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
1317600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 001010101001, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
1318400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111101100, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 001011110001, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
1319200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111101011, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 001011110001, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
1320000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111101010, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 001100000101, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1320800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 485, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 100111101001, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 001100000101, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1321600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111101000, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 001100101000, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
1322400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100111, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 001100000000, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1323200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100110, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 001100000000, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
1324000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100101, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 001100011110, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
1324800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100100, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 001011001110, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
1325600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100011, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 001011001110, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
1326400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100010, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 001010110110, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
1327200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100001, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 001010110110, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
1328000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111100000, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 001010100000, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
1328800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111100000, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 001010110101, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
1329600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011111, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 001010110101, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
1330400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011110, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 001011000000, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1331200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 487, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 100111011101, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 001100110110, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1332000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011100, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 001100110110, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1332800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011011, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 001101110101, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
1333600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011010, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 001101110101, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
1334400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011001, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 001100100111, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
1335200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 92, 0, 1, 0, 1, 1, 1, 0, 0, 486, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100111011000, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 001100111001, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
